ID,t,logFC,P.Value
HGNC:326,-1.475756919,-0.063569313,0.172867104
HGNC:1816,-1.025506696,-0.063580106,0.330918784
HGNC:17631,-0.897413741,-0.06359168,0.39201594
HGNC:18077,-1.283964568,-0.063601363,0.230052129
HGNC:28237,-1.217431857,-0.063606613,0.253267697
HGNC:34003,-0.717487491,-0.063608318,0.490606462
HGNC:17722,-1.447353427,-0.06362005,0.180475428
HGNC:44305,-1.028137944,-0.063620263,0.329742871
HGNC:2901,-1.2032158,-0.063626357,0.258467918
HGNC:13741,-1.080673329,-0.063686593,0.306922956
HGNC:5880,-1.479567925,-0.06369947,0.171867805
HGNC:40537,-1.109527056,-0.06370506,0.29491854
HGNC:23316,-1.395438894,-0.063728773,0.195131285
HGNC:8912,-1.488541136,-0.063749632,0.169534781
HGNC:28275,-1.21474304,-0.063759468,0.254244703
HGNC:23745,-1.336009032,-0.063759975,0.2131456
HGNC:29221,-1.376749003,-0.063779568,0.200651536
HGNC:15294,-1.341454404,-0.063780907,0.211438513
HGNC:10660,-1.217449932,-0.063781258,0.253261139
HGNC:33455,-1.052476456,-0.063794581,0.319015409
HGNC:23302,-1.272275222,-0.063815054,0.233998913
HGNC:30183,-1.345200793,-0.063823055,0.210270747
HGNC:49467,-1.356226576,-0.063862745,0.206865502
HGNC:30497,-1.316607559,-0.063871408,0.219322303
HGNC:13140,-1.18461399,-0.063874815,0.26540238
HGNC:31816,-1.17323744,-0.063887133,0.26971654
HGNC:6002,-1.36564927,-0.063921475,0.203992445
HGNC:16674,-1.179048878,-0.063940092,0.267505788
HGNC:45087,-1.029015637,-0.063966348,0.329351331
HGNC:26722,-1.462151393,-0.063968815,0.176476053
HGNC:10861,-1.286287397,-0.063970091,0.229274456
HGNC:9062,-1.002983866,-0.063975555,0.341113857
HGNC:19826,-1.398217603,-0.063999612,0.194321742
HGNC:9846,-1.187231071,-0.064014339,0.264417821
HGNC:1464,-1.310832442,-0.064016133,0.221189589
HGNC:25023,-1.157378684,-0.064017074,0.275823799
HGNC:16184,-1.347862266,-0.06404665,0.209444464
HGNC:30077,-1.411033394,-0.064086052,0.190625116
HGNC:31287,-1.408857623,-0.064086324,0.19124842
HGNC:14670,-1.468366366,-0.064091439,0.174819444
HGNC:2213,-1.087674174,-0.064116024,0.303976074
HGNC:12874,-1.369212871,-0.064147467,0.202914726
HGNC:25240,-0.877793477,-0.064149474,0.402044546
HGNC:29397,-1.245025863,-0.064158789,0.243416648
HGNC:2856,-1.519366073,-0.064187217,0.161730098
HGNC:18348,-1.440377478,-0.064214773,0.18238785
HGNC:20260,-1.53369221,-0.064260078,0.158211559
HGNC:17072,-1.575597612,-0.064270371,0.14830475
HGNC:17550,-1.464938257,-0.06427784,0.175731531
HGNC:10914,-1.163633628,-0.064280881,0.273401968
HGNC:24864,-0.983218004,-0.064323566,0.350252723
HGNC:37288,-1.207833454,-0.064353185,0.25676939
HGNC:4020,-1.585308833,-0.064355513,0.146089129
HGNC:3681,-1.438352602,-0.064402034,0.18294623
HGNC:3012,-1.324028619,-0.064404085,0.216942218
HGNC:5432,-1.44060555,-0.064415766,0.182325049
HGNC:8140,-1.284988994,-0.064424697,0.229708886
HGNC:1092,-1.356659754,-0.06444589,0.206732675
HGNC:18474,-1.449806972,-0.064447387,0.179806938
HGNC:37212,-1.033528427,-0.064467268,0.327343712
HGNC:6734,-0.979632617,-0.064485976,0.35192971
HGNC:31066,-1.1973437,-0.064488221,0.260640976
HGNC:25548,-1.346370779,-0.06449823,0.209907174
HGNC:31653,-1.073204497,-0.064512825,0.310091107
HGNC:21315,-0.998098106,-0.06451452,0.34335611
HGNC:53705,-1.366977253,-0.064536314,0.203590265
HGNC:8489,-1.346221609,-0.064538163,0.209953499
HGNC:12734,-1.417436524,-0.064555212,0.188800885
HGNC:12814,-0.738850085,-0.064572448,0.478131622
HGNC:34444,-0.898952987,-0.064612125,0.391236721
HGNC:9354,-1.203391426,-0.06463863,0.258403151
HGNC:19255,-1.161276729,-0.064639937,0.274312531
HGNC:1953,-1.13938673,-0.064641892,0.282885193
HGNC:28648,-1.224063693,-0.064665169,0.250870993
HGNC:30209,-1.10814414,-0.064669364,0.295485417
HGNC:33607,-1.231344103,-0.064684968,0.248261187
HGNC:11735,-1.289265848,-0.064692465,0.228280477
HGNC:12518,-1.266636547,-0.064693478,0.235922667
HGNC:26863,-1.34855754,-0.064696396,0.209229061
HGNC:28783,-1.531322295,-0.064710063,0.158788917
HGNC:23315,-0.87577322,-0.064735924,0.403087292
HGNC:20152,-1.264033918,-0.064738593,0.236815001
HGNC:3434,-1.098086535,-0.064742652,0.299633791
HGNC:32036,-1.495645254,-0.064761618,0.167707392
HGNC:10294,-1.54321262,-0.064767263,0.15591083
HGNC:20951,-1.057367109,-0.064776715,0.316892263
HGNC:4238,-1.223123361,-0.064779083,0.251209696
HGNC:410,-1.272990583,-0.064785006,0.23375578
HGNC:6876,-1.115184905,-0.06484464,0.292608156
HGNC:17094,-1.505634824,-0.064857055,0.165166955
HGNC:20760,-1.333522801,-0.064860518,0.213928865
HGNC:16767,-1.347073056,-0.06490137,0.209689196
HGNC:7854,-1.360911518,-0.064919743,0.20543277
HGNC:16654,-1.453479197,-0.064924794,0.178810415
HGNC:12216,-1.202222231,-0.064928187,0.258834571
HGNC:14972,-1.416631612,-0.064929681,0.189029374
HGNC:4259,-1.18188196,-0.064932286,0.266433322
HGNC:16519,-1.576145497,-0.064937519,0.148178958
HGNC:14896,-1.341032142,-0.064940665,0.211570476
HGNC:542,-1.471517724,-0.064945954,0.173984624
HGNC:18424,-1.170407072,-0.064959448,0.270798534
HGNC:13561,-1.101658618,-0.064960149,0.298155281
HGNC:25346,-1.206840738,-0.064996305,0.25713378
HGNC:9017,-1.344841947,-0.06502714,0.210382365
HGNC:6851,-1.599057949,-0.065028231,0.143002743
HGNC:33547,-1.51777325,-0.065031125,0.162125524
HGNC:9228,-1.520817487,-0.065041923,0.161370517
HGNC:35460,-1.217004552,-0.065048919,0.253422758
HGNC:50528,-1.068631148,-0.065059097,0.312043444
HGNC:3539,-1.273238059,-0.065060501,0.233671719
HGNC:16953,-1.517419016,-0.065100038,0.162213579
HGNC:17031,-0.999188499,-0.065154236,0.342854739
HGNC:28072,-1.371806428,-0.065171321,0.202133415
HGNC:4079,-1.517274447,-0.065173119,0.162249528
HGNC:3824,-1.400233583,-0.065181575,0.19373621
HGNC:16839,-1.138763849,-0.065185944,0.283132197
HGNC:29588,-1.312588678,-0.065200181,0.220620338
HGNC:28289,-1.511998021,-0.065221366,0.163566387
HGNC:32016,-0.727321727,-0.065221996,0.484838443
HGNC:104,-1.405702259,-0.065230814,0.192155458
HGNC:10994,-1.019292962,-0.065259863,0.333708273
HGNC:8756,-1.439847816,-0.065261199,0.182533767
HGNC:18561,-0.851993568,-0.065281842,0.415502951
HGNC:17260,-1.376538671,-0.065286315,0.200714409
HGNC:28020,-1.191464141,-0.065297788,0.262831537
HGNC:35761,-1.489665434,-0.065309354,0.169244424
HGNC:37261,-0.906674642,-0.065313908,0.387344323
HGNC:1535,-1.18722428,-0.065324416,0.264420372
HGNC:20609,-1.606481553,-0.065347078,0.141360642
HGNC:28155,-1.065260648,-0.065357842,0.313488329
HGNC:19317,-1.434026212,-0.065379961,0.184144225
HGNC:8734,-1.252406151,-0.065387407,0.240835695
HGNC:2685,-1.257000734,-0.065400166,0.239240306
HGNC:2557,-1.531630703,-0.065413126,0.158713678
HGNC:10259,-1.344334772,-0.065420344,0.210540205
HGNC:29361,-1.519408494,-0.065429056,0.161719578
HGNC:33383,-1.13937716,-0.06544005,0.282888987
HGNC:16707,-1.356746781,-0.065462446,0.206705998
HGNC:5227,-1.359417091,-0.065462577,0.205888874
HGNC:28308,-1.320273727,-0.065495169,0.218143769
HGNC:18284,-0.917799506,-0.065504154,0.381784983
HGNC:20742,-1.601515043,-0.065510268,0.142457354
HGNC:15546,-1.493373937,-0.065524546,0.168289759
HGNC:14552,-1.354383789,-0.065551573,0.207431369
HGNC:5927,-1.126067976,-0.065556066,0.288203946
HGNC:4699,-1.428604368,-0.065575295,0.185655107
HGNC:28918,-1.277264778,-0.065578593,0.232307444
HGNC:1165,-0.796752458,-0.065584022,0.445351004
HGNC:19409,-1.438905175,-0.065593009,0.182793706
HGNC:52873,-0.841780312,-0.065594115,0.420915617
HGNC:14037,-1.276568566,-0.065599944,0.232542852
HGNC:29941,-1.441961426,-0.065610038,0.181952088
HGNC:16216,-1.060887587,-0.065637173,0.315370645
HGNC:7858,-1.407976613,-0.065644181,0.191501304
HGNC:14908,-1.021345247,-0.065651613,0.332785003
HGNC:29586,-1.17645978,-0.065660252,0.268488917
HGNC:17798,-1.312199831,-0.065661328,0.22074627
HGNC:9777,-1.493381037,-0.065732379,0.168287936
HGNC:28621,-0.953041763,-0.065743145,0.36455208
HGNC:14845,-0.892733356,-0.065757503,0.394392054
HGNC:34352,-1.297379688,-0.065761161,0.225590841
HGNC:18271,-1.193728427,-0.06578311,0.261986177
HGNC:33843,-1.302291821,-0.065812925,0.223975384
HGNC:52295,-1.437392786,-0.065824244,0.183211424
HGNC:26654,-1.183606182,-0.065832105,0.265782307
HGNC:32203,-1.34025612,-0.065848967,0.211813175
HGNC:11805,-1.45793221,-0.065850684,0.177608439
HGNC:30135,-1.07181692,-0.065857037,0.31068246
HGNC:6710,-1.391680262,-0.065889628,0.196230902
HGNC:29399,-1.183792847,-0.065903524,0.265711904
HGNC:20644,-1.439150677,-0.065909002,0.182725977
HGNC:18037,-1.181828673,-0.065909425,0.266453462
HGNC:33809,-0.98990884,-0.065927536,0.34713906
HGNC:29334,-0.951024436,-0.065963589,0.365523011
HGNC:21206,-1.071706653,-0.066007272,0.31072949
HGNC:14077,-1.374166183,-0.066019195,0.201424759
HGNC:16197,-1.477670145,-0.066029399,0.172364798
HGNC:14497,-1.109426093,-0.066061497,0.294959897
HGNC:16627,-1.27190811,-0.066069239,0.234123765
HGNC:9303,-1.127366955,-0.066074782,0.287681768
HGNC:28917,-1.427509277,-0.066095957,0.185961565
HGNC:29170,-1.174983028,-0.066104763,0.269050963
HGNC:20311,-0.908774557,-0.066129379,0.386290558
HGNC:4635,-1.157719712,-0.066156938,0.275691319
HGNC:3277,-1.541144706,-0.066179512,0.15640804
HGNC:750,-1.24166176,-0.066221868,0.244600604
HGNC:16037,-1.348330884,-0.066228692,0.20929926
HGNC:14548,-1.122074168,-0.066230475,0.289814091
HGNC:1393,-1.4737565,-0.066238335,0.173393665
HGNC:2252,-1.1806913,-0.066252989,0.266883627
HGNC:21174,-0.847039557,-0.06627127,0.418122391
HGNC:28369,-1.036709041,-0.066295027,0.325934319
HGNC:18357,-1.016498381,-0.066299691,0.33496858
HGNC:27321,-1.603342395,-0.06630471,0.142052953
HGNC:10626,-1.519874007,-0.066330144,0.16160418
HGNC:20312,-1.251727628,-0.066342431,0.241072039
HGNC:9184,-1.562849748,-0.066453389,0.151258546
HGNC:29465,-1.379393434,-0.06647316,0.199862486
HGNC:26934,-1.593390532,-0.066512809,0.144267833
HGNC:10103,-1.107760386,-0.066521213,0.295642874
HGNC:12197,-0.715124311,-0.066527906,0.491998919
HGNC:2608,-1.359763058,-0.06653383,0.205783208
HGNC:19410,-0.913208032,-0.066533935,0.384072494
HGNC:18900,-1.076887415,-0.066539523,0.30852574
HGNC:28547,-1.045000711,-0.066544173,0.322281764
HGNC:15009,-1.150654737,-0.066554647,0.278446223
HGNC:14078,-1.513302031,-0.066582437,0.16324007
HGNC:10303,-1.170460706,-0.066618029,0.270777998
HGNC:27806,-1.087936926,-0.066618365,0.303865901
HGNC:10471,-1.324363359,-0.066618584,0.216835372
HGNC:11941,-1.42381976,-0.066649969,0.186997275
HGNC:2335,-1.524265189,-0.066658017,0.160519184
HGNC:24718,-1.626135427,-0.066687041,0.137094465
HGNC:3061,-1.346134265,-0.066687643,0.209980628
HGNC:1749,-1.045375861,-0.066690564,0.322117246
HGNC:14546,-1.086103812,-0.066692196,0.304635177
HGNC:1048,-1.10575224,-0.066710107,0.296467899
HGNC:13030,-1.235464037,-0.066756919,0.246794153
HGNC:51826,-1.131504279,-0.066759352,0.28602356
HGNC:17497,-1.42211714,-0.066773534,0.187476902
HGNC:13082,-1.10676321,-0.066815342,0.296052329
HGNC:10473,-1.595537872,-0.066829974,0.143787329
HGNC:25843,-1.41111758,-0.066871237,0.190601034
HGNC:19715,-1.038882818,-0.066917144,0.324973726
HGNC:2455,-1.080508448,-0.066921032,0.306992624
HGNC:7856,-1.242345971,-0.066942235,0.244359423
HGNC:26160,-1.095017714,-0.066949,0.300908547
HGNC:9506,-0.840546034,-0.066960546,0.421573
HGNC:27145,-1.501428976,-0.066961012,0.1662324
HGNC:30825,-1.009590831,-0.066990801,0.338099101
HGNC:5144,-1.425426047,-0.066997686,0.186545754
HGNC:6344,-1.091699382,-0.066999498,0.302291684
HGNC:20155,-1.57772867,-0.067000667,0.147816002
HGNC:10295,-1.406480094,-0.067006748,0.19193152
HGNC:21066,-1.548404608,-0.06700789,0.154668623
HGNC:12629,-1.298553973,-0.067008285,0.225203773
HGNC:2977,-1.52924555,-0.067023013,0.15929638
HGNC:22058,-1.292430252,-0.067046658,0.227228364
HGNC:24355,-0.72364492,-0.06707472,0.48698995
HGNC:26397,-0.669608297,-0.067074802,0.519296936
HGNC:19061,-1.037069,-0.06707912,0.325775105
HGNC:50637,-1.023744156,-0.067088082,0.331708237
HGNC:11858,-1.394908507,-0.06708993,0.195286134
HGNC:6695,-1.253897729,-0.067095283,0.240316815
HGNC:2480,-1.073938218,-0.067098985,0.309778763
HGNC:18242,-1.594753525,-0.067102445,0.143962674
HGNC:28727,-1.268677821,-0.067108365,0.235224741
HGNC:30084,-1.418229232,-0.067114465,0.188576091
HGNC:29885,-1.112400209,-0.067126053,0.293743511
HGNC:25006,-1.497424433,-0.067126981,0.167252441
HGNC:6207,-1.270291086,-0.067140941,0.234674361
HGNC:19875,-1.107428895,-0.067179033,0.29577894
HGNC:16114,-0.94741165,-0.067181781,0.367266533
HGNC:10722,-1.146136667,-0.067211106,0.280219416
HGNC:10998,-1.247378058,-0.067236672,0.242591614
HGNC:8898,-1.229278854,-0.067247418,0.248999257
HGNC:11862,-1.543750572,-0.067281031,0.155781714
HGNC:11600,-1.225999595,-0.06729503,0.25017486
HGNC:16717,-1.631701209,-0.067295836,0.135907516
HGNC:12873,-1.499065337,-0.067302025,0.166833807
HGNC:9399,-1.175499277,-0.067318484,0.268854374
HGNC:33743,-1.109756446,-0.067322374,0.294824592
HGNC:9822,-1.346268006,-0.067332154,0.209939089
HGNC:19835,-1.487492462,-0.067336048,0.169806
HGNC:29004,-1.577379044,-0.067341708,0.147896088
HGNC:8819,-1.463259686,-0.067361284,0.176179641
HGNC:50318,-0.793013311,-0.067380682,0.447421914
HGNC:18187,-1.376153662,-0.067384039,0.20082954
HGNC:17024,-1.427732241,-0.067404539,0.185899134
HGNC:19978,-1.19298515,-0.067439304,0.262263434
HGNC:2511,-1.278247356,-0.067447947,0.231975543
HGNC:21622,-1.147332635,-0.067468059,0.279749169
HGNC:6257,-1.322098553,-0.067507405,0.217559136
HGNC:44689,-1.357100812,-0.067511763,0.206597506
HGNC:5309,-1.582243795,-0.067549517,0.146785213
HGNC:8820,-1.545339714,-0.067560372,0.15540085
HGNC:7652,-1.563745389,-0.06756445,0.151049324
HGNC:28476,-1.473848581,-0.067564659,0.173369397
HGNC:32220,-1.297288845,-0.067567938,0.225620808
HGNC:20205,-1.274012253,-0.067569795,0.233408904
HGNC:25832,-1.215646498,-0.067575801,0.253916083
HGNC:4371,-1.329560037,-0.067583309,0.215182301
HGNC:16840,-1.589328675,-0.067593141,0.145180667
HGNC:30261,-1.14050542,-0.06760846,0.282442004
HGNC:11928,-1.187729477,-0.067625674,0.264230651
HGNC:14343,-1.564636032,-0.067679056,0.150841524
HGNC:32545,-1.427796099,-0.06769737,0.185881257
HGNC:16421,-1.386729199,-0.067700188,0.197687447
HGNC:24930,-0.931791371,-0.06770883,0.374874351
HGNC:6717,-1.663004271,-0.067730223,0.129402645
HGNC:50555,-1.115327408,-0.067736651,0.292550148
HGNC:26763,-0.866067204,-0.067748821,0.408123345
HGNC:23501,-1.387465791,-0.067752529,0.197470168
HGNC:3402,-1.251809459,-0.067784456,0.241043526
HGNC:7637,-1.446874185,-0.067806774,0.180606252
HGNC:18224,-1.45838666,-0.067810169,0.177486166
HGNC:15946,-1.150121856,-0.067810994,0.278654897
HGNC:10658,-1.193320994,-0.067817716,0.262138129
HGNC:22947,-1.457229809,-0.067821671,0.177797567
HGNC:29325,-1.540402563,-0.0678333,0.156586822
HGNC:24788,-1.248696562,-0.067856287,0.242130151
HGNC:24684,-1.446041263,-0.067858987,0.180833821
HGNC:1516,-0.791877577,-0.067881773,0.448052199
HGNC:3953,-1.452521274,-0.067904075,0.179069902
HGNC:26750,-1.115061005,-0.067911941,0.292658598
HGNC:270,-1.56430249,-0.06791439,0.150919314
HGNC:29276,-1.564012444,-0.067917864,0.150986989
HGNC:25191,-1.168262454,-0.067923545,0.271620686
HGNC:9185,-1.483922215,-0.067925027,0.170732218
HGNC:5124,-0.852356052,-0.067929444,0.415311732
HGNC:24927,-1.082491704,-0.067949373,0.306155428
HGNC:7105,-1.399937745,-0.067951055,0.19382204
HGNC:24774,-1.176112122,-0.067955205,0.26862115
HGNC:17938,-1.641467578,-0.06796887,0.133847083
HGNC:21483,-1.263283818,-0.067974928,0.237072695
HGNC:8385,-1.478450152,-0.067975057,0.172160377
HGNC:30915,-1.358644193,-0.067981791,0.206125102
HGNC:25804,-1.406387624,-0.067984064,0.191958131
HGNC:8873,-1.446092055,-0.067994191,0.180819936
HGNC:15217,-0.698516606,-0.067995094,0.501854241
HGNC:30293,-1.310613945,-0.068010473,0.221260496
HGNC:25935,-1.396393579,-0.068011157,0.194852824
HGNC:13666,-1.371775431,-0.068044444,0.202142738
HGNC:53445,-1.199322359,-0.068047798,0.259907102
HGNC:17733,-1.293989398,-0.068061115,0.226711457
HGNC:38709,-1.184104308,-0.068069545,0.265594467
HGNC:9890,-1.469492668,-0.068110812,0.174520678
HGNC:13180,-1.418423823,-0.06813785,0.188520945
HGNC:54580,-1.509661362,-0.068169184,0.16415255
HGNC:54128,-1.490465301,-0.068215785,0.169038118
HGNC:53642,-1.452863109,-0.068230455,0.178977267
HGNC:33609,-1.033753416,-0.068230553,0.327243864
HGNC:25257,-1.438497775,-0.068231873,0.182906148
HGNC:2492,-1.468324074,-0.068242297,0.174830671
HGNC:29241,-1.195856475,-0.068275991,0.26119368
HGNC:10345,-1.094693312,-0.068295153,0.301043546
HGNC:16485,-1.098223432,-0.068306334,0.299577023
HGNC:19845,-1.051832567,-0.068381595,0.319295743
HGNC:4901,-1.374554869,-0.068407544,0.201308235
HGNC:28929,-0.773089367,-0.068466132,0.458564086
HGNC:150,-1.339549766,-0.068471489,0.212034289
HGNC:10980,-1.244311938,-0.068481382,0.243667512
HGNC:27988,-1.06643212,-0.068481593,0.312985555
HGNC:11730,-1.398504681,-0.068527808,0.194238269
HGNC:11181,-1.343718495,-0.068535211,0.210732134
HGNC:19093,-1.321785344,-0.068542996,0.217659388
HGNC:1939,-1.530900439,-0.068546177,0.158891884
HGNC:29812,-1.472700476,-0.068581379,0.173672201
HGNC:1304,-1.044805897,-0.068592809,0.322367223
HGNC:11499,-1.538729183,-0.068623192,0.156990602
HGNC:11962,-1.150125738,-0.068635028,0.278653376
HGNC:17208,-1.6476853,-0.068638513,0.132550022
HGNC:6106,-1.330967845,-0.068659413,0.214736302
HGNC:22230,-1.456569584,-0.068682153,0.177975498
HGNC:19895,-1.402570877,-0.068691704,0.193059244
HGNC:19684,-1.434789611,-0.068716936,0.183932346
HGNC:33844,-1.402129755,-0.068727757,0.193186854
HGNC:13812,-1.351643248,-0.068733864,0.208275331
HGNC:4170,-1.387900433,-0.068734684,0.197342053
HGNC:32296,-1.406858739,-0.068742195,0.19182259
HGNC:19864,-1.458478576,-0.068760537,0.177461445
HGNC:41238,-0.837863363,-0.06876973,0.423004225
HGNC:48958,-1.113532913,-0.068848475,0.293281278
HGNC:26515,-1.582600283,-0.068859398,0.146704101
HGNC:2481,-1.219383876,-0.068903768,0.252560325
HGNC:30369,-1.043697694,-0.068921835,0.322853684
HGNC:13069,-1.538635802,-0.068923285,0.157013161
HGNC:20069,-1.407200102,-0.068928437,0.191724431
HGNC:29290,-1.304492344,-0.068952185,0.223254829
HGNC:4599,-1.424513363,-0.068958075,0.186802191
HGNC:3625,-1.167281337,-0.068968181,0.271997468
HGNC:19873,-1.255013909,-0.068972617,0.239929127
HGNC:20606,-0.976743638,-0.068983337,0.353285277
HGNC:18461,-1.088050569,-0.068993793,0.30381826
HGNC:16058,-1.284671279,-0.068997424,0.229815294
HGNC:28268,-0.959966802,-0.069008825,0.361233401
HGNC:2665,-1.573911135,-0.069023736,0.148692556
HGNC:18910,-1.006574185,-0.069050008,0.339473112
HGNC:16981,-0.885615526,-0.069068432,0.39802505
HGNC:15290,-0.972239738,-0.069076531,0.355406272
HGNC:2524,-1.145248109,-0.069095472,0.280569196
HGNC:24327,-1.123072687,-0.069099251,0.289410867
HGNC:20803,-1.278701758,-0.069122245,0.231822185
HGNC:18984,-1.210366305,-0.069143237,0.255841566
HGNC:6888,-1.553294287,-0.069157851,0.153506762
HGNC:28618,-1.333843507,-0.069172333,0.213827693
HGNC:28950,-1.139955398,-0.069174459,0.282659836
HGNC:52737,-1.286517356,-0.069200735,0.229197585
HGNC:12385,-1.355130606,-0.069206307,0.207201885
HGNC:9462,-1.372348706,-0.069208272,0.201970377
HGNC:8689,-1.241534932,-0.069215419,0.244645331
HGNC:30910,-1.033201836,-0.069216773,0.327488692
HGNC:21839,-1.041770417,-0.069233123,0.32370102
HGNC:16002,-1.660117616,-0.069246289,0.12999051
HGNC:8125,-1.10193349,-0.069251806,0.298041746
HGNC:28853,-1.284146087,-0.06931281,0.229991278
HGNC:13055,-1.600487592,-0.069315726,0.142685186
HGNC:19725,-1.212169537,-0.069320507,0.25518267
HGNC:32659,-1.463893843,-0.069336644,0.17601023
HGNC:6023,-1.549984854,-0.069338311,0.154292284
HGNC:28911,-1.489158301,-0.069341329,0.169375341
HGNC:15573,-1.491483792,-0.069351447,0.168775741
HGNC:6090,-1.582162827,-0.06937081,0.146803641
HGNC:19046,-1.375641988,-0.069412397,0.200982635
HGNC:10621,-1.46683452,-0.069421345,0.175226499
HGNC:3575,-1.230260119,-0.069425344,0.248648354
HGNC:16098,-1.590953322,-0.069444657,0.144814938
HGNC:36167,-1.523430833,-0.06946064,0.160724846
HGNC:6872,-1.450812421,-0.069477368,0.179533614
HGNC:15296,-1.451527765,-0.069496858,0.179339373
HGNC:5933,-1.400287909,-0.069509826,0.193720452
HGNC:28698,-1.508585227,-0.069535712,0.164423124
HGNC:33238,-1.517557958,-0.06953747,0.162179036
HGNC:12637,-1.397551918,-0.069559207,0.194515419
HGNC:25420,-1.323885637,-0.069600255,0.21698787
HGNC:1739,-1.686151802,-0.069631348,0.124775019
HGNC:17279,-1.07867678,-0.069651346,0.307767401
HGNC:48632,-0.899275517,-0.069661738,0.391073585
HGNC:1112,-1.11953334,-0.069665183,0.290842123
HGNC:14920,-0.918970265,-0.069676645,0.381203264
HGNC:13189,-1.094870809,-0.069712565,0.300969675
HGNC:40956,-1.646286277,-0.069725771,0.132840876
HGNC:29853,-1.210261959,-0.069740085,0.255879736
HGNC:31670,-1.557892211,-0.069763448,0.152421287
HGNC:11353,-1.352235275,-0.06978791,0.208092768
HGNC:14678,-1.378368367,-0.069811789,0.200168034
HGNC:14542,-1.395623574,-0.069832437,0.195077391
HGNC:369,-1.482995117,-0.069832907,0.170973453
HGNC:31962,-1.196603268,-0.069848988,0.260916028
HGNC:9834,-1.234175824,-0.069867205,0.247252099
HGNC:11722,-0.593110732,-0.069886047,0.567172672
HGNC:16411,-1.57773686,-0.06989761,0.147814126
